Date,Team,Acquired,Relinquished,Notes,TEAM_ABBREVIATION,player_name_clean,matched_name,PLAYER_ID,match_score
2018-02-26,Hawks,,Antonius Cleveland,placed on IL with left ankle injury,ATL,Antonius Cleveland,Antonius Cleveland,1628499,100.0
2018-02-26,Lakers,,Alex Caruso,placed on IL,LAL,Alex Caruso,Alex Caruso,1627936,100.0
2018-02-26,Nets,,Isaiah Whitehead,placed on IL,BKN,Isaiah Whitehead,Isaiah Whitehead,1627785,100.0
2018-02-26,Nets,,James Webb III,placed on IL,BKN,James Webb III,James Webb III,1627821,100.0
2018-02-26,Raptors,,Malachi Richardson,placed on IL,TOR,Malachi Richardson,Malachi Richardson,1627781,100.0
2018-02-26,Warriors,,Kevon Looney,placed on IL,GSW,Kevon Looney,Kevon Looney,1626172,100.0
2018-02-27,Bulls,,Justin Holiday,placed on IL,CHI,Justin Holiday,Justin Holiday,203200,100.0
2018-02-27,Cavaliers,,Jeff Green,placed on IL with sore lower back,CLE,Jeff Green,Jeff Green,201145,100.0
2018-02-27,Heat,,Jordan Mickey,placed on IL,MIA,Jordan Mickey,Jordan Mickey,1626175,100.0
2018-02-27,Nuggets,,Juancho Hernangomez / Juan Hernangomez,placed on IL,DEN,Juan Hernangomez,Juancho Hernangomez,1627823,91.42857142857143
2018-02-27,Nuggets,,Monte Morris,placed on IL,DEN,Monte Morris,Monte Morris,1628420,100.0
2018-02-28,Clippers,,Tyrone Wallace,placed on IL,LAC,Tyrone Wallace,Tyrone Wallace,1627820,100.0
2018-02-28,Grizzlies,,Deyonta Davis,placed on IL with left ankle injury,MEM,Deyonta Davis,Deyonta Davis,1627738,100.0
2018-02-28,Grizzlies,,Kobi Simmons,placed on IL,MEM,Kobi Simmons,Kobi Simmons,1628424,100.0
2018-02-28,Hornets,,Cody Zeller,placed on IL with sore left knee,CHA,Cody Zeller,Cody Zeller,203469,100.0
2018-02-28,Suns,,Davon Reed,placed on IL,PHX,Davon Reed,Davon Reed,1628432,100.0
2018-03-02,Magic,,Arron Afflalo,placed on IL,ORL,Arron Afflalo,Arron Afflalo,201167,100.0
2018-03-02,Raptors,,Ogugua Anunoby / O.G. Anunoby,placed on IL with sprained right ankle,TOR,O.G. Anunoby,OG Anunoby,1628384,90.9090909090909
2018-03-02,Suns,,Tyson Chandler,placed on IL with neck spasms,PHX,Tyson Chandler,Tyson Chandler,2199,100.0
2018-03-02,Wizards,,Devin Robinson,placed on IL,WAS,Devin Robinson,Devin Robinson,1628421,100.0
2018-03-02,Wizards,,Jason Smith,placed on IL,WAS,Jason Smith,Jason Smith,201160,100.0
2018-03-03,Blazers,,Maurice Harkless,placed on IL with sore left knee,POR,Maurice Harkless,Maurice Harkless,203090,100.0
2018-03-03,Cavaliers,,Jeff Green,placed on IL with sore lower back,CLE,Jeff Green,Jeff Green,201145,100.0
2018-03-03,Grizzlies,,Andrew Harrison,placed on IL with right wrist injury,MEM,Andrew Harrison,Andrew Harrison,1626150,100.0
2018-03-03,Kings,,Willie Cauley-Stein,placed on IL with strained lower back,SAC,Willie Cauley-Stein,Willie Cauley-Stein,1626161,100.0
2018-03-03,Lakers,,Brandon Ingram,placed on IL with strained left hip flexor,LAL,Brandon Ingram,Brandon Ingram,1627742,100.0
2018-03-03,Spurs,,Brandon Paul,placed on IL,SAS,Brandon Paul,Brandon Paul,203464,100.0
2018-03-03,Spurs,,LaMarcus Aldridge,placed on IL with sprained right ankle,SAS,LaMarcus Aldridge,LaMarcus Aldridge,200746,100.0
2018-03-04,Mavericks,,Wesley Matthews,placed on IL with left hip injury,DAL,Wesley Matthews,Wesley Matthews,202083,100.0
2018-03-05,Cavaliers,,Tristan Thompson,placed on IL with sprained right ankle,CLE,Tristan Thompson,Tristan Thompson,202684,100.0
2018-03-05,Celtics,,Kyrie Irving,placed on IL with sore left knee,BOS,Kyrie Irving,Kyrie Irving,202681,100.0
2018-03-05,Heat,,Jordan Mickey,placed on IL,MIA,Jordan Mickey,Jordan Mickey,1626175,100.0
2018-03-05,Magic,,Rashad Vaughn,placed on IL with sore right knee,ORL,Rashad Vaughn,Rashad Vaughn,1626173,100.0
2018-03-05,Spurs,,Derrick White,placed on IL,SAS,Derrick White,Derrick White,1628401,100.0
2018-03-05,Spurs,,Matt Costello,placed on IL,SAS,Matt Costello,Matt Costello,1627856,100.0
2018-03-05,Suns,,Troy Daniels,placed on IL with hyperextended right knee,PHX,Troy Daniels,Troy Daniels,203584,100.0
2018-03-06,Hawks,,Malcolm Delaney,placed on IL with sprained left ankle (out for season),ATL,Malcolm Delaney,Malcolm Delaney,1627098,100.0
2018-03-06,Hornets,,Michael Carter-Williams,placed on IL with sprained left shoulder (out for season),CHA,Michael Carter-Williams,Michael Carter-Williams,203487,100.0
2018-03-06,Raptors,,Nigel Hayes,placed on IL,TOR,Nigel Hayes-Davis,Nigel Hayes-Davis,1628502,100.0
2018-03-06,Rockets,,Brandan Wright,placed on IL with sore right knee,HOU,Brandan Wright,Brandan Wright,201148,100.0
2018-03-06,Thunder,,Kyle Singler,placed on IL,OKC,Kyle Singler,Kyle Singler,202713,100.0
2018-03-06,Warriors,,David West,placed on IL with cyst in right arm,GSW,David West,David West,2561,100.0
2018-03-07,Bucks,,Tyler Zeller,placed on IL with sore back,MIL,Tyler Zeller,Tyler Zeller,203092,100.0
2018-03-07,Pistons,,Stanley Johnson,placed on IL with back spasms,DET,Stanley Johnson,Stanley Johnson,1626169,100.0
2018-03-08,Heat,,Derrick Jones Jr.,placed on IL,MIA,Derrick Jones Jr.,Derrick Jones Jr.,1627884,100.0
2018-03-08,Suns,,Davon Reed,placed on IL,PHX,Davon Reed,Davon Reed,1628432,100.0
2018-03-08,Suns,,T.J. Warren,placed on IL with back spasms,PHX,T.J. Warren,T.J. Warren,203933,100.0
2018-03-08,Warriors,,Andre Iguodala,placed on IL with sprained left wrist,GSW,Andre Iguodala,Andre Iguodala,2738,100.0
2018-03-08,Warriors,,Jordan Bell,placed on IL with sprained right ankle,GSW,Jordan Bell,Jordan Bell,1628395,100.0
2018-03-09,Blazers,,Wade Baldwin IV,placed on IL,POR,Wade Baldwin IV,Wade Baldwin IV,1627735,100.0
2018-03-09,Bulls,,Jarell Eddie,placed on IL,CHI,Jarell Eddie,Jarell Eddie,204067,100.0
2018-03-09,Bulls,,Omer Asik,placed on IL,CHI,Omer Asik,Omer Asik,201600,100.0
2018-03-09,Grizzlies,,Mario Chalmers,placed on IL with right hamstring injury,MEM,Mario Chalmers,Mario Chalmers,201596,100.0
2018-03-09,Grizzlies,,Myke Henry,placed on IL,MEM,Myke Henry,Myke Henry,1627988,100.0
2018-03-09,Kings,,De'Aaron Fox,placed on IL with rehab of knee / back injury,SAC,De'Aaron Fox,De'Aaron Fox,1628368,100.0
2018-03-09,Magic,,Evan Fournier,placed on IL with sprained MCL in left knee (out for season),ORL,Evan Fournier,Evan Fournier,203095,100.0
2018-03-09,Nuggets,,Mason Plumlee,placed on IL,DEN,Mason Plumlee,Mason Plumlee,203486,100.0
2018-03-09,Nuggets,,Wilson Chandler,placed on IL with sore right hip,DEN,Wilson Chandler,Wilson Chandler,201163,100.0
2018-03-09,Pacers,,Alex Poythress,placed on IL,IND,Alex Poythress,Alex Poythress,1627816,100.0
2018-03-09,Raptors,,Delon Wright,placed on IL with sore right big toe,TOR,Delon Wright,Delon Wright,1626153,100.0
2018-03-09,Warriors,,Stephen Curry,placed on IL with sprained right ankle,GSW,Stephen Curry,Stephen Curry,201939,100.0
2018-03-10,Heat,,Hassan Whiteside,placed on IL with sore left hip,MIA,Hassan Whiteside,Hassan Whiteside,202355,100.0
2018-03-10,Hornets,,Cody Zeller,placed on IL with sore left knee (out for season),CHA,Cody Zeller,Cody Zeller,203469,100.0
2018-03-10,Mavericks,,Dennis Smith Jr.,placed on IL with sore left knee,DAL,Dennis Smith Jr.,Dennis Smith Jr.,1628372,100.0
2018-03-10,Suns,,Josh Jackson,placed on IL with stiffness in left knee,PHX,Josh Jackson,Josh Jackson,1628367,100.0
2018-03-11,Cavaliers,,Cedi Osman,placed on IL with strained left hip,CLE,Cedi Osman,Cedi Osman,1626224,100.0
2018-03-11,Cavaliers,,Rodney Hood,placed on IL with strained lower back,CLE,Rodney Hood,Rodney Hood,203918,100.0
2018-03-11,Hawks,,DeAndre' Bembry,placed on IL with strained abdominal,ATL,DeAndre' Bembry,DeAndre' Bembry,1627761,100.0
2018-03-11,Jazz,,Georges Niang,placed on IL,UTA,Georges Niang,Georges Niang,1627777,100.0
2018-03-11,Kings,,Jack Cooley,placed on IL,SAC,Jack Cooley,Jack Cooley,204022,100.0
2018-03-11,Knicks,,Lance Thomas,placed on IL with sprained right thumb,NYK,Lance Thomas,Lance Thomas,202498,100.0
2018-03-11,Mavericks,,Salah Mejri,placed on IL with strained right hamstring,DAL,Salah Mejri,Salah Mejri,1626257,100.0
2018-03-11,Nuggets,,Juancho Hernangomez / Juan Hernangomez,placed on IL,DEN,Juan Hernangomez,Juancho Hernangomez,1627823,91.42857142857143
2018-03-11,Raptors,,Alfonzo McKinnie,placed on IL,TOR,Alfonzo McKinnie,Alfonzo McKinnie,1628035,100.0
2018-03-12,Heat,,Dwyane Wade,placed on IL with strained left/right hamstring,MIA,Dwyane Wade,Dwyane Wade,2548,100.0
2018-03-12,Spurs,,LaMarcus Aldridge,placed on IL with sore right knee,SAS,LaMarcus Aldridge,LaMarcus Aldridge,200746,100.0
2018-03-13,76ers,,Jerryd Bayless,placed on IL,PHI,Jerryd Bayless,Jerryd Bayless,201573,100.0
2018-03-13,Bulls,,Lauri Markkanen,placed on IL with lower back spasms,CHI,Lauri Markkanen,Lauri Markkanen,1628374,100.0
2018-03-13,Hawks,,Jaylen Morris,placed on IL with sprained left ankle (out for season),ATL,Jaylen Morris,Jaylen Morris,1628537,100.0
2018-03-13,Hawks,,Kent Bazemore,placed on IL with bone bruise in right knee (out for season),ATL,Kent Bazemore,Kent Bazemore,203145,100.0
2018-03-13,Knicks,,Isaiah Hicks,placed on IL,NYK,Isaiah Hicks,Isaiah Hicks,1628439,100.0
2018-03-13,Pistons,,Reggie Hearn,placed on IL,DET,Reggie Hearn,Reggie Hearn,203687,100.0
2018-03-13,Spurs,,Derrick White,placed on IL,SAS,Derrick White,Derrick White,1628401,100.0
2018-03-13,Spurs,,Matt Costello,placed on IL,SAS,Matt Costello,Matt Costello,1627856,100.0
2018-03-13,Suns,,Alec Peters,placed on IL,PHX,Alec Peters,Alec Peters,1628409,100.0
2018-03-14,Celtics,,Daniel Theis,placed on IL with torn meniscus in left knee (out for season),BOS,Daniel Theis,Daniel Theis,1628464,100.0
2018-03-14,Celtics,,Marcus Smart,placed on IL with sprained right thumb,BOS,Marcus Smart,Marcus Smart,203935,100.0
2018-03-14,Warriors,,Draymond Green,placed on IL with sore right shoulder,GSW,Draymond Green,Draymond Green,203110,100.0
2018-03-15,Bulls,,Omer Asik,placed on IL,CHI,Omer Asik,Omer Asik,201600,100.0
2018-03-15,Cavaliers,,Larry Nance Jr.,placed on IL with sore right hamstring,CLE,Larry Nance Jr.,Larry Nance Jr.,1626204,100.0
2018-03-15,Pacers,,Domantas Sabonis,placed on IL with sprained left ankle,IND,Domantas Sabonis,Domantas Sabonis,1627734,100.0
2018-03-15,Raptors,,Norman Powell,placed on IL with sprained left ankle,TOR,Norman Powell,Norman Powell,1626181,100.0
2018-03-15,Suns,,Tyson Chandler,placed on IL,PHX,Tyson Chandler,Tyson Chandler,2199,100.0
2018-03-16,Celtics,,Kyrie Irving,placed on IL with sore left knee,BOS,Kyrie Irving,Kyrie Irving,202681,100.0
2018-03-16,Mavericks,,Johnathan Motley,placed on IL,DAL,Johnathan Motley,Johnathan Motley,1628405,100.0
2018-03-16,Thunder,,Daniel Hamilton,placed on IL,OKC,Daniel Hamilton,Daniel Hamilton,1627772,100.0
2018-03-17,Bucks,,Tyler Zeller,placed on IL with sore ribs / back injury,MIL,Tyler Zeller,Tyler Zeller,203092,100.0
2018-03-17,Bucks,,Xavier Munford,placed on IL,MIL,Xavier Munford,Xavier Munford,204098,100.0
2018-03-17,Bulls,,Kris Dunn,placed on IL with sprained right toe (out for season),CHI,Kris Dunn,Kris Dunn,1627739,100.0
2018-03-17,Bulls,,Zach LaVine,placed on IL with patellar tendinitis in left knee (out for season),CHI,Zach LaVine,Zach LaVine,203897,100.0
2018-03-17,Grizzlies,,Kobi Simmons,placed on IL,MEM,Kobi Simmons,Kobi Simmons,1628424,100.0
2018-03-17,Mavericks,,Jose Juan Barea / Jose Barea / J.J. Barea,placed on IL with strained left rib muscle,DAL,J.J. Barea,J.J. Barea,200826,100.0
2018-03-17,Nuggets,,Devin Harris,placed on IL with right knee injury,DEN,Devin Harris,Devin Harris,2734,100.0
2018-03-17,Pacers,,Myles Turner,placed on IL with sprained left ankle,IND,Myles Turner,Myles Turner,1626167,100.0
2018-03-17,Warriors,,Omri Casspi,placed on IL with sprained right ankle,GSW,Omri Casspi,Omri Casspi,201956,100.0
2018-03-18,Raptors,,Nigel Hayes,placed on IL,TOR,Nigel Hayes-Davis,Nigel Hayes-Davis,1628502,100.0
2018-03-19,76ers,,Timothe Luwawu-Cabarrot,placed on IL with patellar tendinitis in right knee,PHI,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,100.0
2018-03-19,Cavaliers,,Rodney Hood,placed on IL with strained lower back,CLE,Rodney Hood,Rodney Hood,203918,100.0
2018-03-19,Grizzlies,,Tyreke Evans,placed on IL,MEM,Tyreke Evans,Tyreke Evans,201936,100.0
2018-03-19,Kings,,Bogdan Bogdanovic,placed on IL with left hamstring injury,SAC,Bogdan Bogdanovic,Bogdan Bogdanović,203992,94.11764705882352
2018-03-19,Kings,,JaKarr Sampson,placed on IL,SAC,JaKarr Sampson,JaKarr Sampson,203960,100.0
2018-03-19,Nets,,Isaiah Whitehead,placed on IL,BKN,Isaiah Whitehead,Isaiah Whitehead,1627785,100.0
2018-03-19,Nets,,Milton Doyle,placed on IL,BKN,Milton Doyle,Milton Doyle,1628495,100.0
2018-03-19,Pacers,,Ike Anigbogu,placed on IL,IND,Ike Anigbogu,Ike Anigbogu,1628387,100.0
2018-03-20,Jazz,,Derrick Favors,placed on IL with sore left knee,UTA,Derrick Favors,Derrick Favors,202324,100.0
2018-03-20,Mavericks,,Dennis Smith Jr.,placed on IL with sprained left ankle,DAL,Dennis Smith Jr.,Dennis Smith Jr.,1628372,100.0
2018-03-20,Pistons,,Jameer Nelson,placed on IL,DET,Jameer Nelson,Jameer Nelson,2749,100.0
2018-03-20,Suns,,T.J. Warren,placed on IL with inflammation in left knee (out for season),PHX,T.J. Warren,T.J. Warren,203933,100.0
2018-03-21,Bucks,,D.J. Wilson,placed on IL,MIL,D.J. Wilson,D.J. Wilson,1628391,100.0
2018-03-21,Bulls,,Lauri Markkanen,placed on IL with back spasms,CHI,Lauri Markkanen,Lauri Markkanen,1628374,100.0
2018-03-21,Bulls,,Robin Lopez,placed on IL,CHI,Robin Lopez,Robin Lopez,201577,100.0
2018-03-21,Knicks,,Luke Kornet,placed on IL,NYK,Luke Kornet,Luke Kornet,1628436,100.0
2018-03-21,Wizards,,Chris McCullough,placed on IL,WAS,Chris McCullough,Chris McCullough,1626191,100.0
2018-03-22,76ers,,James Young,placed on IL,PHI,James Young,James Young,203923,100.0
2018-03-22,Hornets,,Nicolas Batum,placed on IL with tendinitis in left Achilles,CHA,Nicolas Batum,Nicolas Batum,201587,100.0
2018-03-22,Kings,,Garrett Temple,placed on IL with sprained left ankle (out for season),SAC,Garrett Temple,Garrett Temple,202066,100.0
2018-03-22,Mavericks,,Johnathan Motley,placed on IL,DAL,Johnathan Motley,Johnathan Motley,1628405,100.0
2018-03-23,Bucks,,Giannis Antetokounmpo,placed on IL with sprained right ankle,MIL,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,100.0
2018-03-23,Bulls,,Paul Zipser,placed on IL with sore left foot,CHI,Paul Zipser,Paul Zipser,1627835,100.0
2018-03-23,Cavaliers,,Okaro White,placed on IL,CLE,Okaro White,Okaro White,1627855,100.0
2018-03-23,Heat,,Derrick Walton Jr.,placed on IL,MIA,Derrick Walton Jr.,Derrick Walton Jr.,1628476,100.0
2018-03-23,Jazz,,Erik McCree,placed on IL,UTA,Erik McCree,Erik McCree,1628571,100.0
2018-03-23,Knicks,,Damyean Dotson,placed on IL,NYK,Damyean Dotson,Damyean Dotson,1628422,100.0
2018-03-23,Knicks,,Isaiah Hicks,placed on IL,NYK,Isaiah Hicks,Isaiah Hicks,1628439,100.0
2018-03-23,Warriors,,Chris Boucher,placed on IL,GSW,Chris Boucher,Chris Boucher,1628449,100.0
2018-03-23,Warriors,,Damian Jones,placed on IL,GSW,Damian Jones,Damian Jones,1627745,100.0
2018-03-24,Bulls,,Lauri Markkanen,placed on IL with back spasms,CHI,Lauri Markkanen,Lauri Markkanen,1628374,100.0
2018-03-24,Mavericks,,Jalen Jones,placed on IL,DAL,Jalen Jones,Jalen Jones,1627883,100.0
2018-03-25,Bucks,,Marshall Plumlee,placed on IL,MIL,Marshall Plumlee,Marshall Plumlee,1627850,100.0
2018-03-25,Celtics,,Marcus Morris,placed on IL with sprained right ankle,BOS,Marcus Morris Sr.,Marcus Morris Sr.,202694,100.0
2018-03-25,Raptors,,Malcolm Miller,placed on IL,TOR,Malcolm Miller,Malcolm Miller,1626259,100.0
2018-03-25,Warriors,,Stephen Curry,placed on IL with sprained MCL in left knee,GSW,Stephen Curry,Stephen Curry,201939,100.0
2018-03-26,76ers,,Demetrius Jackson,placed on IL,PHI,Demetrius Jackson,Demetrius Jackson,1627743,100.0
2018-03-26,76ers,,Justin Anderson,placed on IL,PHI,Justin Anderson,Justin Anderson,1626147,100.0
2018-03-26,Grizzlies,,Ivan Rabb,placed on IL with right heel injury,MEM,Ivan Rabb,Ivan Rabb,1628397,100.0
2018-03-26,Hornets,,Mangok Mathiang,placed on IL,CHA,Mangok Mathiang,Mangok Mathiang,1628493,100.0
2018-03-26,Hornets,,Marcus Paige,placed on IL,CHA,Marcus Paige,Marcus Paige,1627779,100.0
2018-03-26,Knicks,,Kyle O'Quinn,placed on IL with strained left hip,NYK,Kyle O'Quinn,Kyle O'Quinn,203124,100.0
2018-03-26,Lakers,,Luol Deng,placed on IL with sprained left ankle (out for season),LAL,Luol Deng,Luol Deng,2736,100.0
2018-03-26,Nuggets,,Kenneth Faried,placed on IL,DEN,Kenneth Faried,Kenneth Faried,202702,100.0
2018-03-26,Suns,,Devin Booker,placed on IL with sprained right hand (out for season),PHX,Devin Booker,Devin Booker,1626164,100.0
2018-03-26,Timberwolves,,Derrick Rose,placed on IL with sprained right ankle,MIN,Derrick Rose,Derrick Rose,201565,100.0
2018-03-27,Bucks,,Thon Maker,placed on IL with strained right groin,MIL,Thon Maker,Thon Maker,1627748,100.0
2018-03-27,Bulls,,Paul Zipser,placed on IL with sore left foot (out for season),CHI,Paul Zipser,Paul Zipser,1627835,100.0
2018-03-27,Heat,,Edrice Adebayo / Bam Adebayo,placed on IL with sprained right ankle,MIA,Bam Adebayo,Bam Adebayo,1628389,100.0
2018-03-27,Pacers,,Alex Poythress,placed on IL,IND,Alex Poythress,Alex Poythress,1627816,100.0
2018-03-27,Rockets,,James Harden,placed on IL with sore right hand,HOU,James Harden,James Harden,201935,100.0
2018-03-27,Rockets,,Luc Richard Mbah a Moute / Luc Mbah a Moute,placed on IL with sore left knee,HOU,Luc Mbah a Moute,Luc Mbah a Moute,201601,100.0
2018-03-27,Blazers,,Maurice Harkless,placed on IL recovering from surgery on left knee,POR,Maurice Harkless,Maurice Harkless,203090,100.0
2018-03-29,Bulls,,Cristiano Felicio,placed on IL with sore lower back,CHI,Cristiano Felicio,Cristiano Felicio,1626245,100.0
2018-03-29,Heat,,Derrick Jones Jr.,placed on IL,MIA,Derrick Jones Jr.,Derrick Jones Jr.,1627884,100.0
2018-03-29,Heat,,Luke Babbitt,placed on IL,MIA,Luke Babbitt,Luke Babbitt,202337,100.0
2018-03-29,Pacers,,Trevor Booker,placed on IL,IND,Trevor Booker,Trevor Booker,202344,100.0
2018-03-30,76ers,,Demetrius Jackson,placed on IL,PHI,Demetrius Jackson,Demetrius Jackson,1627743,100.0
2018-03-30,Blazers,,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL,POR,Georgios Papagiannis,Georgios Papagiannis,1627834,100.0
2018-03-30,Bucks,,John Henson,placed on IL with sprained right finger,MIL,John Henson,John Henson,203089,100.0
2018-03-30,Cavaliers,,London Perrantes,placed on IL,CLE,London Perrantes,London Perrantes,1628506,100.0
2018-03-30,Grizzlies,,Andrew Harrison,placed on IL with right wrist injury (out for season),MEM,Andrew Harrison,Andrew Harrison,1626150,100.0
2018-03-30,Lakers,,Thomas Bryant,placed on IL,LAL,Thomas Bryant,Thomas Bryant,1628418,100.0
2018-03-30,Lakers,,Travis Wear,placed on IL,LAL,Travis Wear,Travis Wear,204037,100.0
2018-03-30,Rockets,,Nene,placed on IL with sore lower back,HOU,Nene,Nene,2403,100.0
2018-03-30,Rockets,,R.J. Hunter,placed on IL,HOU,R.J. Hunter,RJ Hunter,1626154,90.0
2018-03-30,Rockets,,Zhou Qi,placed on IL,HOU,Zhou Qi,Zhou Qi,1627753,100.0
2018-03-31,Knicks,,Enes Kanter / Enes Freedom,placed on IL with sore lower back (out for season),NYK,Enes Freedom,Enes Freedom,202683,100.0
2018-03-31,Warriors,,Andre Iguodala,placed on IL with sore left knee,GSW,Andre Iguodala,Andre Iguodala,2738,100.0
2018-04-01,76ers,,Dario Saric,placed on IL with sore right elbow,PHI,Dario Saric,Dario Saric,203967,100.0
2018-04-01,Blazers,,Ed Davis (Adam),placed on IL with right ankle injury,POR,Ed Davis,Ed Davis,202334,100.0
2018-04-01,Bucks,,Xavier Munford,placed on IL,MIL,Xavier Munford,Xavier Munford,204098,100.0
2018-04-01,Cavaliers,,George Hill,placed on IL with sprained left ankle,CLE,George Hill,George Hill,201588,100.0
2018-04-01,Hawks,,Dennis Schröder,placed on IL with sprained left ankle (out for season),ATL,Dennis Schröder,Dennis Schröder,203471,100.0
2018-04-01,Mavericks,,Jalen Jones,placed on IL,DAL,Jalen Jones,Jalen Jones,1627883,100.0
2018-04-01,Pacers,,Alex Poythress,placed on IL,IND,Alex Poythress,Alex Poythress,1627816,100.0
2018-04-03,Bulls,,Denzel Valentine,placed on IL recovering from surgery on left knee (out for season),CHI,Denzel Valentine,Denzel Valentine,1627756,100.0
2018-04-03,Cavaliers,,London Perrantes,placed on IL,CLE,London Perrantes,London Perrantes,1628506,100.0
2018-04-03,Celtics,,Terry Rozier,placed on IL with sprained left ankle / sprained left knee,BOS,Terry Rozier,Terry Rozier,1626179,100.0
2018-04-03,Clippers,,Jawun Evans,placed on IL with abdominal injury / sports hernia / athletic pubalgia (out for season),LAC,Jawun Evans,Jawun Evans,1628393,100.0
2018-04-03,Nuggets,,Kenneth Faried,placed on IL,DEN,Kenneth Faried,Kenneth Faried,202702,100.0
2018-04-04,Grizzlies,,Wayne Selden Jr.,placed on IL with sore right knee (out for season),MEM,Wayne Selden,Wayne Selden,1627782,100.0
2018-04-04,Hawks,,DeAndre' Bembry,placed on IL with strained abdominal,ATL,DeAndre' Bembry,DeAndre' Bembry,1627761,100.0
2018-04-04,Heat,,Dwyane Wade,placed on IL with left wrist injury,MIA,Dwyane Wade,Dwyane Wade,2548,100.0
2018-04-04,Heat,,Goran Dragic,placed on IL with sprained right ankle,MIA,Goran Dragic,Goran Dragic,201609,100.0
2018-04-04,Heat,,James Johnson,placed on IL with sprained left ankle,MIA,James Johnson,James Johnson,201949,100.0
2018-04-04,Mavericks,,Dennis Smith Jr.,placed on IL with sore left knee,DAL,Dennis Smith Jr.,Dennis Smith Jr.,1628372,100.0
